,Census Tract,County,"Hospitalization_Census_Tract_Rate_per_100,000","Hospitlization_State_Rate_per_100,000",Adult_Pop_Over_18,Census_Tract_Estimate,Pop_Total,Pop_Density/Sq_Mile,Percent_Poverty,Median_Household_Income,Poverty_Mean_Household_Income,Per_Capita_Income,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,Low_Income_Tract,Percent_Education_Population_AgeOver24_LessThan9th,Percent_Education_Population_AgeOver24_NoHSDiploma,Percent_Education_Population_AgeOver24_HSD_Higher,Percent_Education_Population_AgeOver24_Bachelors_Higher
830,8031002801,DENVER,869.9,1267.78,2579,3.8,2791,9624.1,7.5,64771.0,89276.0,55379,0,0,0,0,1,0,0,1.5,2.3,97.7,74.1
831,8031002803,DENVER,803.17,1267.78,4383,4.3,4655,21159.1,12.1,55307.0,80237.0,52279,0,1,0,1,1,0,1,0.0,0.7,99.3,73.7
832,8031005503,DENVER,1442.73,1267.78,3746,6.8,4826,6187.2,10.3,69302.0,79002.0,30974,1,1,1,1,1,0,1,3.4,8.4,91.6,31.5
833,8031005502,DENVER,1281.31,1267.78,1617,6.3,2111,1868.1,10.3,80625.0,83992.0,25703,0,1,0,0,1,0,1,4.8,15.2,84.8,28.0
834,8031007013,DENVER,1075.8,1267.78,3227,5.9,3799,7753.1,7.2,62026.0,76033.0,41559,0,0,0,0,1,0,0,1.5,4.6,95.5,54.2
835,8031005002,DENVER,1569.23,1267.78,5794,6.7,7408,9034.1,19.7,40875.0,63790.0,29501,0,1,0,0,1,0,1,4.7,8.7,91.3,40.4
836,8031005001,DENVER,1621.2,1267.78,2249,6.9,2704,4506.7,9.9,65762.0,78875.0,34802,0,0,0,0,1,0,0,3.3,7.5,92.6,47.9
837,8031005102,DENVER,1141.67,1267.78,3135,4.8,4019,6379.4,8.8,66750.0,78509.0,32490,0,1,0,0,1,0,1,2.9,5.2,94.9,53.0
838,8031005300,DENVER,1584.06,1267.78,1189,7.7,1371,3188.4,5.3,41450.0,62244.0,33586,0,0,0,0,1,0,0,2.2,6.6,93.5,47.6
839,8031004801,DENVER,1561.74,1267.78,2575,9.7,3677,6809.3,5.8,74886.0,98625.0,31232,0,1,0,0,1,0,1,5.5,14.2,85.8,27.0
840,8031001402,DENVER,3162.64,1267.78,3522,7.8,4941,7601.5,21.3,42944.0,49756.0,16320,0,1,0,0,1,0,1,25.4,44.3,55.6,10.5
841,8031001401,DENVER,2498.92,1267.78,4702,9.6,6461,7976.5,12.6,40680.0,55472.0,19877,0,1,0,1,1,0,1,19.0,36.9,63.1,11.9
842,8031001302,DENVER,2390.24,1267.78,3117,8.6,4295,5368.8,14.8,43478.0,51653.0,18134,0,1,0,0,1,0,1,9.8,26.5,73.6,11.7
843,8031001301,DENVER,1548.53,1267.78,4134,8.7,5451,7677.5,17.6,54911.0,64030.0,22233,0,1,0,0,1,0,1,15.0,34.1,65.9,19.2
844,8031005104,DENVER,2469.82,1267.78,3050,6.5,3731,12865.5,25.4,42008.0,60912.0,28635,0,0,0,0,1,0,1,6.3,10.1,89.9,44.0
845,8031004303,DENVER,345.34,1267.78,2910,6.3,4020,4187.5,5.6,179653.0,314694.0,123933,0,0,0,0,1,0,0,0.7,1.4,98.6,89.0
846,8031004002,DENVER,521.41,1267.78,2709,6.9,3529,3835.9,3.8,114881.0,155494.0,62829,0,0,0,0,1,0,0,1.3,2.3,97.6,70.4
847,8031004005,DENVER,1454.1,1267.78,2989,4.7,3279,7997.6,22.8,52045.0,74444.0,37979,0,1,0,1,1,0,1,0.6,3.8,96.3,60.4
848,8031003902,DENVER,467.26,1267.78,3639,5.0,4749,5653.6,6.9,111656.0,165526.0,66078,0,0,0,0,1,0,0,0.0,0.5,99.5,77.7
849,8031003004,DENVER,1169.41,1267.78,5412,3.1,6190,7457.8,17.5,59044.0,85912.0,36241,1,1,1,1,1,0,1,0.7,1.7,98.2,72.4
850,8031004603,DENVER,2541.28,1267.78,4251,7.0,5936,8244.4,17.7,52700.0,58907.0,21482,0,1,0,0,1,0,1,11.7,27.9,72.2,20.1
851,8031004601,DENVER,1896.87,1267.78,4203,7.5,5638,7418.4,12.1,47390.0,59149.0,21861,0,0,0,0,1,0,1,8.1,23.3,76.6,16.7
852,8031000903,DENVER,4120.21,1267.78,4506,6.9,6453,8490.8,28.2,42719.0,46237.0,14758,0,0,0,0,1,0,1,19.0,35.7,64.3,10.7
853,8031006810,DENVER,933.04,1267.78,4619,6.7,5485,6377.9,5.1,63660.0,82112.0,39305,0,0,0,0,1,0,0,4.5,6.5,93.5,43.1
854,8031012001,DENVER,1068.53,1267.78,1757,7.9,2114,2710.3,7.7,74808.0,110110.0,48676,0,0,0,0,1,0,0,3.0,5.2,94.7,44.0
855,8031012010,DENVER,879.94,1267.78,4326,6.8,5245,4600.9,2.7,67913.0,88786.0,42669,0,0,0,0,1,0,0,1.9,4.6,95.4,45.0
856,8031012014,DENVER,1174.35,1267.78,5392,5.4,6414,6478.8,7.6,63355.0,74949.0,36432,0,0,0,0,1,0,0,0.7,4.2,95.7,36.4
857,8031004700,DENVER,2103.56,1267.78,5126,6.5,7237,7698.9,16.9,60101.0,67759.0,22574,0,1,0,0,1,0,1,9.7,22.0,78.1,25.2
858,8031001000,DENVER,4254.25,1267.78,2925,9.1,4238,4414.6,16.7,37407.0,47658.0,15842,0,1,0,0,1,0,1,18.3,38.2,61.8,15.8
859,8031011903,DENVER,1337.48,1267.78,1975,7.6,2460,5857.1,7.1,58456.0,82387.0,34324,0,1,0,0,1,0,1,2.7,5.8,94.2,35.0
860,8031004404,DENVER,2775.62,1267.78,4740,5.4,6526,13052.0,34.0,35771.0,49708.0,20744,1,1,1,1,1,0,1,11.3,21.1,78.9,28.1
861,8031004403,DENVER,2383.92,1267.78,3761,5.7,4533,7952.6,18.8,52963.0,67694.0,30308,1,1,1,1,1,0,1,5.7,11.0,89.0,36.3
862,8031004304,DENVER,973.61,1267.78,4925,5.3,5896,5837.6,5.7,94861.0,120648.0,59705,0,0,0,0,1,0,0,1.2,4.2,95.9,72.6
863,8031004302,DENVER,1279.33,1267.78,2020,4.8,2409,5602.3,8.0,85286.0,99495.0,51765,0,0,0,0,1,0,0,0.9,2.8,97.3,64.0
864,8031004202,DENVER,1786.12,1267.78,3855,5.6,4625,6166.7,9.4,108242.0,142319.0,53163,0,0,0,0,1,0,0,4.3,5.7,94.3,66.9
865,8031004104,DENVER,2169.95,1267.78,3973,7.4,4866,6402.6,10.6,79117.0,93885.0,39573,0,1,0,0,1,0,1,11.3,14.6,85.4,49.3
866,8031004301,DENVER,1724.86,1267.78,4130,6.1,4651,8456.4,14.2,46121.0,64432.0,40521,0,0,0,0,1,0,0,0.2,4.0,96.0,58.0
867,8031004201,DENVER,947.47,1267.78,3639,6.4,4866,6575.7,6.9,103167.0,141469.0,59620,0,0,0,0,1,0,0,1.8,3.5,96.5,76.2
868,8031003703,DENVER,1013.99,1267.78,2786,4.1,3177,12219.2,10.1,62061.0,106819.0,56565,0,0,0,0,1,0,0,1.1,2.5,97.5,72.5
869,8031003300,DENVER,374.12,1267.78,2905,5.1,3505,7010.0,5.2,126500.0,142113.0,61839,0,0,0,0,1,0,0,0.0,0.4,99.6,77.0
870,8031004103,DENVER,2221.21,1267.78,4164,7.0,5485,7412.2,4.0,113250.0,127467.0,51981,0,0,0,0,1,0,0,1.6,8.3,91.7,59.7
871,8031003003,DENVER,513.8,1267.78,3113,2.4,3386,8061.9,17.8,56144.0,92158.0,32055,0,1,0,1,1,0,1,1.0,1.0,99.0,69.7
872,8031004102,DENVER,2546.6,1267.78,3705,7.4,5066,3311.1,26.3,43222.0,67451.0,22359,1,1,1,1,1,0,1,6.2,20.2,79.7,20.9
873,8031004101,DENVER,3316.38,1267.78,3365,7.3,4603,2543.1,25.3,37380.0,51061.0,21834,1,1,1,1,1,0,1,10.1,14.2,85.8,29.0
874,8031003702,DENVER,1678.75,1267.78,4475,3.6,4877,18063.0,14.1,49375.0,63485.0,38308,0,0,0,0,1,0,0,0.3,2.4,97.6,69.9
875,8031003203,DENVER,379.34,1267.78,2472,5.9,3170,4876.9,2.7,173750.0,254925.0,108423,0,0,0,0,1,0,0,0.0,0.8,99.2,86.4
876,8031003202,DENVER,873.48,1267.78,3214,5.7,3328,16640.0,8.2,58575.0,85196.0,55184,0,0,0,0,1,0,0,0.0,1.4,98.6,68.1
877,8031003901,DENVER,746.71,1267.78,3702,6.3,4275,3685.3,4.0,135074.0,175500.0,91990,0,0,0,0,1,0,0,0.0,1.6,98.4,76.6
878,8031003800,DENVER,618.29,1267.78,6422,6.9,7140,8500.0,7.2,107168.0,159902.0,96060,0,0,0,0,1,0,0,1.8,3.6,96.4,69.7
879,8031003402,DENVER,706.68,1267.78,3682,5.4,4716,4449.1,6.7,141136.0,211700.0,89802,0,0,0,0,1,0,0,0.7,1.4,98.6,76.7
880,8031003401,DENVER,253.14,1267.78,2360,5.8,2684,6100.0,5.0,101047.0,141378.0,72616,0,0,0,0,1,0,0,0.4,2.1,97.9,78.4
881,8031002902,DENVER,806.42,1267.78,3785,4.6,4387,8953.1,4.8,115337.0,147855.0,69309,0,0,0,0,1,0,0,0.4,1.5,98.5,77.8
882,8031003701,DENVER,1398.77,1267.78,3040,5.0,3375,4687.5,13.0,54861.0,89912.0,49765,0,0,0,0,1,0,0,0.8,2.8,97.2,64.4
883,8031003201,DENVER,981.46,1267.78,5133,4.1,5567,16869.7,12.4,61364.0,86293.0,51357,0,0,0,0,1,0,0,0.0,1.8,98.2,65.8
884,8031002703,DENVER,1718.46,1267.78,4878,3.4,5219,26095.0,18.9,41260.0,51262.0,36085,0,0,0,0,1,0,1,0.5,1.5,98.5,63.3
885,8031003102,DENVER,3099.51,1267.78,3199,4.5,3428,10387.9,28.8,43720.0,63105.0,37233,0,1,0,1,1,0,1,2.8,10.6,89.4,57.9
886,8031003101,DENVER,1881.91,1267.78,1430,5.3,1692,8460.0,12.8,57750.0,95315.0,47083,0,0,0,0,1,0,0,1.0,5.8,94.2,64.4
887,8031002402,DENVER,1842.93,1267.78,1665,5.9,1988,11694.1,19.0,72031.0,102903.0,48733,0,0,0,0,1,0,1,2.5,7.7,92.3,50.8
888,8031002602,DENVER,2624.86,1267.78,2660,3.5,2724,18160.0,10.1,77500.0,88236.0,58438,0,0,0,0,1,0,1,1.8,4.4,95.6,75.4
889,8031003603,DENVER,2434.92,1267.78,2765,7.1,3245,4269.7,13.2,67375.0,90002.0,41509,1,1,1,1,1,0,1,3.4,8.4,91.6,52.0
890,8031003002,DENVER,995.0,1267.78,2216,4.6,2498,4460.7,8.7,82959.0,101332.0,53643,0,0,0,0,1,0,0,0.0,1.7,98.3,71.6
891,8031003500,DENVER,2887.64,1267.78,4760,8.1,6687,2562.1,20.3,45943.0,57931.0,17508,1,1,1,1,1,0,1,28.7,42.5,57.5,15.0
892,8031003602,DENVER,2755.24,1267.78,3304,7.6,4253,5523.4,25.2,45420.0,67831.0,27359,1,1,1,1,1,0,1,17.4,30.1,69.9,32.1
893,8031002300,DENVER,2063.54,1267.78,4577,5.0,5801,10358.9,15.7,74611.0,86615.0,35019,0,1,0,1,1,0,1,6.4,12.9,87.1,49.4
894,8031003601,DENVER,2501.46,1267.78,3553,6.6,4775,9362.7,25.3,48700.0,65751.0,26258,0,1,0,0,1,0,1,19.5,28.5,71.5,31.0
895,8031002702,DENVER,739.93,1267.78,5684,3.9,5913,23652.0,14.6,56434.0,71847.0,49786,0,0,0,0,1,0,0,0.2,0.6,99.4,68.6
896,8031002701,DENVER,1503.35,1267.78,4633,3.6,4721,21459.1,18.5,38193.0,50407.0,38691,0,0,0,0,1,0,1,2.4,3.9,96.0,62.8
897,8031002601,DENVER,3221.19,1267.78,3298,3.9,3316,16580.0,21.0,48153.0,61578.0,45172,0,0,0,0,1,0,1,0.5,5.0,95.0,58.3
898,8031002403,DENVER,3301.58,1267.78,3252,6.1,3685,10236.1,31.0,43447.0,67503.0,39964,0,0,0,0,1,0,1,3.4,9.3,90.8,46.6
899,8031002000,DENVER,675.97,1267.78,1933,4.7,1962,6540.0,12.3,79365.0,107844.0,72673,0,0,0,0,1,0,0,0.6,2.1,97.9,61.3
900,8031001800,DENVER,2336.23,1267.78,2982,6.4,3417,8992.1,29.1,47576.0,57145.0,30848,0,1,0,0,1,0,1,9.2,19.8,80.2,42.9
901,8031001701,DENVER,1122.46,1267.78,5683,5.2,5878,13359.1,15.5,95921.0,138445.0,93564,0,0,0,0,1,0,0,2.4,6.4,93.6,72.4
902,8031001600,DENVER,3036.73,1267.78,9803,3.4,10639,8579.8,16.7,74471.0,97340.0,49593,0,1,0,1,1,0,1,5.0,8.4,91.5,60.7
903,8031008306,DENVER,2809.26,1267.78,4584,7.1,6830,12886.8,23.4,43182.0,50956.0,15232,1,1,1,1,1,0,1,21.2,35.1,64.9,8.1
904,8031001500,DENVER,2629.47,1267.78,3212,5.4,4225,2041.1,33.9,39808.0,46226.0,14745,1,1,1,1,1,0,1,13.6,31.4,68.6,15.4
905,8031001101,DENVER,3276.82,1267.78,2100,7.6,2626,7502.9,22.0,49602.0,67104.0,26874,0,1,0,1,1,0,1,13.4,26.7,73.3,27.2
906,8031000402,DENVER,3071.93,1267.78,4661,6.2,5174,8084.4,9.0,83011.0,105461.0,62341,0,0,0,0,1,0,1,5.3,9.1,90.8,67.4
907,8031000401,DENVER,1818.69,1267.78,2784,6.2,3428,9021.1,15.2,60341.0,77747.0,33636,0,1,0,0,1,0,1,6.3,13.8,86.3,48.9
908,8031000800,DENVER,4015.93,1267.78,648,7.8,1441,2251.6,80.6,9578.0,14461.0,4854,1,1,1,1,1,0,1,27.3,47.1,52.9,3.1
909,8031000701,DENVER,2427.31,1267.78,3632,9.2,4351,9458.7,23.0,30610.0,54182.0,26653,0,1,0,1,1,0,1,10.7,28.6,71.4,26.7
910,8031000502,DENVER,2329.24,1267.78,4890,7.8,5916,9541.9,20.4,52042.0,90400.0,44243,0,0,0,0,1,0,0,11.9,14.9,85.1,51.7
911,8031000303,DENVER,1138.18,1267.78,3799,5.4,4426,7764.9,12.0,88014.0,136544.0,70102,0,0,0,0,1,0,0,1.3,4.1,95.9,64.8
912,8031015500,DENVER,2448.09,1267.78,3168,3.5,3794,15808.3,15.2,49918.0,58539.0,29577,0,1,0,1,1,0,1,6.1,10.2,89.8,33.3
913,8031000501,DENVER,1294.53,1267.78,1667,6.0,2018,3956.9,5.9,108152.0,129318.0,62830,0,0,0,0,1,0,0,3.0,4.9,95.1,70.3
914,8031000302,DENVER,1230.41,1267.78,3686,5.8,4573,8166.1,9.8,90202.0,123993.0,57503,0,0,0,0,1,0,0,0.7,4.5,95.6,65.5
915,8031000202,DENVER,1820.97,1267.78,3109,9.1,3994,5873.5,22.3,52946.0,67871.0,30298,0,1,0,0,1,0,1,9.3,20.7,79.3,29.9
916,8031000102,DENVER,1426.64,1267.78,2890,6.2,3456,5316.9,9.9,84211.0,106831.0,50481,0,0,0,0,1,0,0,2.6,4.1,95.9,60.8
917,8031000201,DENVER,2850.36,1267.78,3208,8.3,3881,4791.4,9.7,52031.0,68907.0,29734,0,0,0,0,1,0,1,14.2,24.1,75.9,27.7
918,8031004405,DENVER,1249.25,1267.78,6759,5.6,8593,3719.9,7.7,82048.0,121534.0,56851,0,0,0,0,1,0,0,1.7,2.4,97.6,75.1
919,8031004106,DENVER,590.77,1267.78,8780,4.9,12640,2253.1,2.6,142083.0,164198.0,47457,0,0,0,0,1,0,0,1.0,6.9,93.2,64.4
920,8031015600,DENVER,4175.47,1267.78,5797,7.5,8536,5927.8,38.4,34565.0,51820.0,15907,1,1,1,1,1,0,1,22.4,44.7,55.4,8.4
921,8031015400,DENVER,1374.13,1267.78,3815,5.4,4605,4470.9,16.9,68342.0,79858.0,30226,1,1,1,1,1,0,1,4.1,6.8,93.2,46.0
922,8031008390,DENVER,2011.25,1267.78,6323,6.4,9485,11158.8,13.8,64545.0,69158.0,21564,0,1,0,0,1,0,1,9.4,21.3,78.7,19.0
923,8031008391,DENVER,1061.2,1267.78,4742,7.4,6898,7928.7,6.0,67768.0,73301.0,25356,0,0,0,0,1,0,0,5.2,14.9,85.1,21.3
924,8031000301,DENVER,1297.79,1267.78,4856,6.9,5742,7759.5,6.9,69929.0,94694.0,46394,0,0,0,0,1,0,0,6.3,11.6,88.4,57.3
925,8031001901,DENVER,2848.19,1267.78,2065,8.0,2787,3096.7,46.0,26224.0,41456.0,16706,0,1,0,1,1,0,1,18.8,38.8,61.1,20.9
926,8031000905,DENVER,2608.68,1267.78,3240,8.2,4221,8276.5,14.0,55101.0,62770.0,20809,0,1,0,1,1,0,1,14.7,32.6,67.4,24.1
927,8031000702,DENVER,4020.16,1267.78,3770,6.9,5128,9496.3,45.0,25091.0,48545.0,19698,1,1,1,1,1,0,1,14.7,26.8,73.2,26.3
928,8031008389,DENVER,1430.91,1267.78,7271,6.7,10589,4769.8,5.0,80917.0,89841.0,27563,0,0,0,0,1,0,0,6.7,11.4,88.5,27.7
929,8031008386,DENVER,1843.04,1267.78,3546,8.0,5259,10518.0,12.9,59832.0,69176.0,17445,0,1,0,0,1,0,1,22.2,40.8,59.2,9.2
930,8031015300,DENVER,1287.54,1267.78,3493,5.0,3770,8568.2,12.5,49333.0,63185.0,39794,0,0,0,0,1,0,0,2.1,6.9,93.2,56.6
931,8031004306,DENVER,715.39,1267.78,4308,6.6,5490,5545.5,4.6,102808.0,177921.0,77641,0,0,0,0,1,0,0,1.7,2.0,97.9,75.0
932,8031004107,DENVER,868.13,1267.78,6323,5.2,9123,2772.9,4.0,112039.0,137294.0,55978,0,0,0,0,1,0,0,0.4,1.4,98.6,73.2
933,8031008388,DENVER,1591.9,1267.78,6764,6.9,9583,2860.6,3.2,60824.0,72984.0,23951,1,1,1,0,1,0,1,10.1,23.5,76.4,20.5
934,8031001102,DENVER,1390.4,1267.78,3106,4.8,3827,7503.9,8.6,78526.0,106821.0,52445,0,1,0,1,1,0,1,6.0,8.6,91.4,65.3
935,8031000600,DENVER,1903.67,1267.78,2824,4.4,3248,6628.6,23.4,50682.0,90112.0,49988,0,0,0,0,1,0,1,12.3,24.2,75.7,46.7
936,8031004602,DENVER,3102.59,1267.78,5280,7.6,7480,10108.1,19.3,48731.0,55274.0,17619,0,0,0,0,1,0,1,25.2,37.6,62.4,14.4
937,8031001702,DENVER,1290.9,1267.78,4072,3.6,4107,9551.2,17.5,64709.0,106623.0,66464,0,1,0,1,1,0,1,0.5,4.3,95.7,72.2
938,8031008387,DENVER,1815.46,1267.78,4822,7.8,7446,11113.4,21.9,63383.0,72714.0,17459,0,1,0,0,1,0,1,22.0,40.8,59.2,9.6
939,8031008312,DENVER,2255.3,1267.78,5582,6.8,8139,8390.7,23.8,55366.0,64022.0,19105,1,1,1,1,1,0,1,13.7,27.4,72.7,10.4
940,8031015700,DENVER,2130.59,1267.78,4468,8.4,5901,7285.2,20.2,43659.0,64046.0,24971,1,1,1,1,1,0,1,8.8,24.3,75.7,19.4
942,8031004506,DENVER,3569.37,1267.78,2546,8.6,4020,10864.9,31.7,35355.0,43552.0,12464,0,1,0,0,1,0,1,19.9,42.6,57.3,7.9
943,8031011902,DENVER,1565.18,1267.78,5287,5.8,6415,6752.6,12.3,60716.0,69329.0,31035,0,1,0,0,1,0,1,2.5,11.7,88.3,32.8
944,8031005200,DENVER,1274.41,1267.78,2820,5.7,3458,4269.1,11.7,91637.0,110813.0,45477,0,0,0,0,1,0,0,1.1,3.3,96.6,62.2
945,8031002100,DENVER,5078.31,1267.78,5131,4.8,6136,4118.1,16.8,67996.0,84298.0,41564,1,1,1,1,1,0,1,4.7,13.8,86.3,57.5
946,8031000902,DENVER,2321.99,1267.78,4638,8.2,6248,8677.8,18.8,55871.0,62654.0,20076,0,1,0,1,1,0,1,18.0,36.2,63.8,16.3
947,8031000904,DENVER,3037.51,1267.78,3593,7.9,5179,10789.6,35.2,25039.0,40336.0,15559,1,1,1,1,1,0,1,21.2,40.4,59.6,12.0
948,8031008305,DENVER,3161.94,1267.78,2949,8.2,4652,11630.0,19.3,52500.0,63108.0,15484,1,1,1,0,1,0,1,21.6,36.0,64.1,6.8
949,8031008304,DENVER,2625.69,1267.78,2505,7.7,3850,10694.4,22.7,48468.0,62455.0,17014,1,1,1,0,1,0,1,18.8,30.9,69.1,14.6
950,8031007006,DENVER,2591.26,1267.78,3887,4.5,4836,6908.6,17.8,36464.0,45432.0,23575,0,1,0,1,1,0,1,4.5,14.1,85.9,33.0
951,8031004505,DENVER,3290.1,1267.78,2984,6.6,4747,12171.8,41.7,24891.0,50996.0,14947,0,1,0,0,1,0,1,19.3,42.2,57.9,6.9
952,8031004504,DENVER,4514.29,1267.78,2861,8.2,4393,12551.4,28.8,41800.0,57698.0,16562,1,1,1,1,1,0,1,17.9,38.9,61.1,7.1
953,8031004503,DENVER,4512.28,1267.78,2638,8.0,4232,10851.3,24.0,38493.0,44485.0,14742,0,1,0,1,1,0,1,15.5,32.2,67.8,12.1
954,8031004006,DENVER,671.62,1267.78,3921,5.0,4820,6426.7,12.6,87647.0,174397.0,73524,0,1,0,0,1,0,1,0.4,2.2,97.7,71.7
955,8031003001,DENVER,1616.17,1267.78,4747,4.1,5722,6978.0,7.2,101227.0,124508.0,59558,0,0,0,0,1,0,0,0.0,1.5,98.5,75.2
956,8031001403,DENVER,2272.42,1267.78,2948,4.5,3458,3087.5,21.0,54981.0,67348.0,33456,0,1,0,1,1,0,1,6.7,13.8,86.2,42.4
957,8031006813,DENVER,1811.88,1267.78,3644,5.7,4267,10159.5,15.8,46473.0,57211.0,33455,1,1,1,1,1,0,1,2.7,10.1,89.8,40.5
958,8031006814,DENVER,954.94,1267.78,3659,6.3,4955,6117.3,11.7,52150.0,69891.0,29498,0,0,0,0,1,0,0,3.4,8.5,91.5,41.4
959,8031006811,DENVER,1451.46,1267.78,5364,6.4,6345,7553.6,9.1,58826.0,81757.0,40793,0,0,0,0,1,0,0,0.0,1.6,98.4,50.2
960,8031007037,DENVER,3565.6,1267.78,3238,6.8,4503,11257.5,35.2,37141.0,48495.0,21051,0,1,0,0,1,0,1,15.1,26.2,73.7,22.3
961,8031007088,DENVER,1267.55,1267.78,4303,6.6,4904,5162.1,11.4,63878.0,72806.0,37424,0,1,0,1,1,0,1,3.4,7.0,93.0,45.2
962,8031007089,DENVER,1437.46,1267.78,4783,9.9,5102,13426.3,8.0,30777.0,39989.0,29408,1,1,1,1,1,0,1,1.5,4.3,95.7,42.4
963,8005081800,ARAPAHOE,3824.53,1267.78,3886,6.8,5629,6864.6,20.6,47656.0,57075.0,17097,0,1,0,0,1,0,1,15.5,29.8,70.2,9.5
964,8005007500,ARAPAHOE,2726.96,1267.78,1802,8.1,2468,7478.8,19.0,55764.0,62110.0,20759,0,1,0,0,1,0,1,15.5,23.4,76.6,19.1
965,8005082300,ARAPAHOE,1416.36,1267.78,2849,6.4,3958,8245.8,21.7,60363.0,61643.0,22535,0,1,0,0,1,0,1,15.8,21.1,78.9,22.2
966,8005081600,ARAPAHOE,2253.03,1267.78,3854,7.9,4969,4106.6,7.4,67462.0,70159.0,27669,0,0,0,0,1,0,0,3.2,6.6,93.4,22.3
967,8005080700,ARAPAHOE,2040.6,1267.78,4271,8.1,5693,5809.2,8.3,62588.0,68104.0,24798,0,1,0,0,1,0,1,5.8,12.5,87.5,29.6
968,8005006808,ARAPAHOE,845.42,1267.78,4071,6.9,5966,3977.3,0.9,161250.0,200810.0,63934,0,0,0,0,1,0,0,0.4,1.3,98.7,82.6
969,8005084600,ARAPAHOE,1876.64,1267.78,4166,6.9,5466,6832.5,5.6,65699.0,81537.0,30532,1,1,1,0,1,0,1,1.5,8.8,91.2,25.9
970,8005006711,ARAPAHOE,805.98,1267.78,3085,7.4,4017,4017.0,1.9,116111.0,128252.0,45827,0,0,0,0,1,0,0,0.4,3.4,96.5,69.3
971,8005006815,ARAPAHOE,547.27,1267.78,3424,7.1,4632,3765.9,7.9,69087.0,103078.0,41415,0,0,0,0,1,0,0,2.7,7.2,92.9,59.1
972,8005082600,ARAPAHOE,1875.3,1267.78,3776,8.6,5182,5182.0,6.2,52281.0,65479.0,28666,0,1,0,0,1,0,1,2.2,11.9,88.1,29.0
973,8005080200,ARAPAHOE,1467.85,1267.78,5087,8.0,6168,6168.0,8.6,78086.0,91794.0,31920,0,0,0,0,1,0,0,3.5,10.8,89.2,37.6
974,8041003801,EL PASO,2246.23,1267.78,1199,5.6,1997,196.7,4.1,70179.0,75975.0,22202,0,0,0,0,1,0,0,1.5,2.5,97.5,30.3
975,8041005111,EL PASO,1441.99,1267.78,5344,6.3,8105,3667.4,6.0,64741.0,82567.0,26797,0,0,0,0,1,0,0,0.8,5.2,94.7,30.8
976,8041007101,EL PASO,1468.89,1267.78,5417,6.8,8451,1380.9,4.8,124464.0,127208.0,38905,0,0,0,0,1,0,0,1.6,2.1,97.9,59.6
977,8041007201,EL PASO,498.69,1267.78,6585,7.5,9567,1434.3,9.8,116979.0,126410.0,43656,0,0,0,0,1,0,0,1.8,2.2,97.8,58.4
978,8041006901,EL PASO,1026.36,1267.78,3640,6.4,5337,6278.8,7.0,93510.0,99587.0,32723,0,0,0,0,1,0,0,1.2,2.2,97.8,51.6
979,8041006301,EL PASO,1791.9,1267.78,3522,7.7,4988,4988.0,15.3,55012.0,62354.0,20743,0,0,0,0,1,0,0,3.7,8.6,91.4,19.1
980,8041006302,EL PASO,2377.56,1267.78,4190,5.1,5605,8492.4,27.9,36591.0,46258.0,18623,0,1,0,0,1,0,1,6.5,15.9,84.0,21.2
981,8041005110,EL PASO,1489.82,1267.78,3198,6.2,4458,5715.4,5.9,60351.0,73116.0,27088,0,0,0,0,1,0,0,0.9,4.0,96.0,21.8
982,8041006801,EL PASO,1263.4,1267.78,3138,6.0,4198,5673.0,14.0,62306.0,68076.0,29019,0,0,0,0,1,0,0,0.0,4.0,96.0,40.5
983,8041006802,EL PASO,787.13,1267.78,2885,7.9,3988,4923.5,9.1,66860.0,85070.0,29613,0,0,0,0,1,0,0,0.4,3.3,96.7,45.2
984,8041004601,EL PASO,1437.46,1267.78,3005,6.8,3769,52.6,7.9,63241.0,66359.0,28527,1,1,0,0,0,1,1,0.4,3.3,96.7,20.8
985,8041004511,EL PASO,1698.08,1267.78,5210,7.1,7297,113.0,12.7,60498.0,67208.0,23777,0,0,0,0,0,1,0,2.9,9.1,90.8,15.0
986,8041004602,EL PASO,1349.61,1267.78,3019,8.0,4151,6.0,11.5,55000.0,69763.0,25652,1,1,1,1,0,1,1,3.0,9.9,90.2,19.1
987,8041007601,EL PASO,1104.53,1267.78,5597,8.0,7585,389.4,1.0,98362.0,117323.0,40444,0,0,0,0,0,1,0,0.4,2.0,98.0,47.1
988,8041007602,EL PASO,806.74,1267.78,2769,8.3,3482,136.0,5.7,105500.0,115435.0,44125,0,0,0,0,0,1,0,2.1,6.4,93.6,44.8
989,8041007202,EL PASO,613.03,1267.78,6683,8.9,9296,1611.1,3.3,114317.0,120102.0,42524,0,0,0,0,1,0,0,0.8,3.5,96.5,61.9
991,8041003307,EL PASO,900.64,1267.78,2702,7.1,3351,3942.4,3.2,67721.0,83377.0,35722,0,0,0,0,1,0,0,4.1,8.2,91.8,33.9
992,8041003400,EL PASO,931.54,1267.78,3010,8.2,3517,45.3,8.5,69034.0,102921.0,46883,0,0,0,0,0,1,0,0.1,3.2,96.8,40.6
993,8041006700,EL PASO,852.64,1267.78,4885,7.8,5718,991.0,9.3,62604.0,83806.0,41040,0,0,0,0,1,0,0,0.8,5.0,95.0,48.0
